[[54, 221, 711, 24, 497], [85, 64, 103, 222, 517], 1]
[[266, 64, 103, 145, 53], [4, 24, 127, 96, 117], 1]
[[85, 24, 55, 29, 432], [92, 421, 43, 21, 111], 0]
[[268, 104, 55, 30, 497], [86, 427, 136, 236, 57], 1]
[[350, 63, 360, 81, 37], [106, 203, 42, 22, 235], 1]
[[126, 107, 910, 901, 40], [79, 24, 245, 145, 12], 1]
[[54, 107, 134, 145, 35], [114, 24, 910, 62, 43], 1]
[[10, 102, 238, 145, 143], [266, 203, 518, 62, 164], 1]
[[114, 76, 126, 901, 497], [266, 59, 910, 22, 37], 1]
[[79, 203, 112, 21, 555], [421, 24, 8, 429, 526], 1]
[[41, 203, 103, 15, 910], [31, 57, 238, 222, 40], 1]
[[887, 120, 238, 221, 350], [24, 254, 136, 145, 32], 0]
[[887, 235, 236, 4, 910], [11, 901, 126, 64, 43], 1]
[[43, 30, 126, 119, 910], [777, 141, 901, 110, 57], 0]
[[42, 203, 895, 110, 78], [79, 64, 8, 81, 12], 1]
[[126, 163, 777, 360, 111], [6, 200, 112, 235, 50], 0]
[[157, 9, 79, 221, 111], [2, 104, 154, 222, 235], 1]
[[238, 267, 910, 236, 67], [72, 711, 246, 555, 222], 0]
[[517, 107, 69, 777, 6], [79, 203, 246, 30, 22], 1]
[[98, 163, 166, 22, 40], [122, 24, 16, 901, 111], 0]
[[164, 427, 901, 119, 111], [154, 4, 200, 29, 89], 1]
[[36, 234, 517, 51, 22], [83, 64, 103, 901, 143], 1]
[[58, 421, 910, 901, 3], [106, 104, 711, 236, 89], 1]
[[39, 203, 4, 895, 555], [126, 163, 234, 15, 68], 1]
[[150, 141, 154, 145, 111], [62, 203, 910, 119, 163], 0]
[[68, 141, 84, 81, 164], [77, 163, 777, 202, 40], 0]
[[17, 427, 517, 15, 35], [13, 64, 268, 901, 117], 0]
[[58, 887, 142, 910, 111], [106, 64, 55, 235, 147], 1]
[[58, 5, 41, 147, 57], [266, 203, 103, 901, 12], 1]
[[58, 30, 126, 147, 111], [92, 203, 42, 901, 164], 1]
[[103, 200, 18, 43, 412], [33, 22, 69, 268, 18], 0]
[[98, 104, 68, 901, 497], [122, 203, 517, 202, 143], 1]
[[67, 154, 268, 145, 432], [81, 203, 163, 69, 164], 1]
[[523, 9, 126, 79, 432], [157, 62, 43, 145, 53], 1]
[[897, 43, 91, 110, 412], [266, 64, 268, 145, 89], 1]
[[64, 203, 45, 110, 22], [897, 104, 84, 901, 910], 1]
[[92, 106, 910, 235, 111], [82, 203, 96, 901, 223], 1]
[[126, 200, 69, 110, 201], [62, 203, 8, 30, 111], 1]
[[91, 163, 246, 21, 40], [126, 421, 910, 29, 888], 0]
[[10, 79, 166, 221, 57], [64, 141, 55, 901, 16], 0]
[[62, 141, 79, 429, 888], [43, 63, 126, 901, 22], 0]
[[266, 5, 910, 96, 43], [59, 104, 268, 221, 16], 0]
[[62, 9, 80, 22, 53], [79, 141, 101, 235, 40], 1]
[[62, 106, 103, 901, 35], [6, 64, 518, 235, 111], 0]
[[50, 421, 40, 901, 43], [266, 104, 910, 22, 74], 1]
[[83, 427, 69, 236, 267], [126, 33, 134, 202, 40], 0]
[[79, 64, 777, 18, 526], [62, 59, 157, 29, 35], 1]
[[266, 35, 3, 901, 432], [28, 67, 86, 147, 111], 0]
[[114, 121, 99, 81, 555], [897, 64, 103, 235, 57], 1]
[[54, 64, 910, 901, 22], [58, 76, 157, 145, 12], 1]
[[266, 104, 268, 119, 267], [58, 163, 43, 235, 12], 0]
[[58, 163, 157, 110, 526], [887, 5, 43, 235, 12], 1]
[[83, 121, 268, 221, 555], [266, 64, 99, 21, 35], 0]
[[157, 83, 99, 901, 518], [122, 64, 777, 163, 80], 1]
[[67, 64, 142, 21, 111], [122, 429, 268, 221, 53], 0]
[[106, 79, 238, 81, 517], [82, 64, 39, 145, 86], 1]
[[63, 59, 33, 4, 25], [111, 360, 222, 83, 85], 0]
[[777, 427, 41, 518, 412], [126, 64, 84, 901, 22], 1]
[[4, 245, 350, 86, 20], [15, 526, 143, 901, 74], 0]
[[246, 63, 143, 901, 35], [62, 555, 15, 59, 78], 0]
[[98, 24, 360, 40, 4], [79, 236, 267, 43, 56], 1]
[[126, 106, 84, 910, 22], [3, 104, 58, 67, 526], 1]
[[266, 24, 163, 30, 111], [77, 203, 157, 901, 3], 0]
[[58, 79, 136, 157, 497], [62, 5, 163, 119, 111], 1]
[[10, 64, 517, 21, 57], [14, 163, 777, 895, 235], 1]
[[57, 427, 143, 266, 33], [901, 235, 106, 67, 40], 0]
[[43, 111, 202, 78, 901], [99, 64, 2, 266, 40], 1]
[[98, 76, 157, 22, 164], [17, 141, 23, 901, 79], 0]
[[518, 63, 711, 15, 26], [126, 33, 517, 110, 35], 1]
[[80, 33, 91, 163, 35], [518, 234, 69, 203, 40], 1]
[[27, 141, 711, 82, 115], [236, 54, 267, 37, 59], 1]
[[266, 64, 43, 901, 432], [268, 234, 910, 145, 412], 1]
[[164, 887, 711, 110, 40], [126, 76, 80, 236, 35], 0]
[[48, 57, 427, 236, 254], [412, 102, 115, 33, 53], 1]
[[69, 86, 166, 34, 14], [96, 517, 10, 888, 221], 1]
[[84, 200, 910, 119, 12], [79, 163, 67, 895, 111], 0]
[[897, 154, 18, 222, 223], [24, 141, 163, 67, 57], 1]
[[57, 163, 84, 110, 150], [58, 104, 268, 69, 111], 1]
[[420, 141, 268, 235, 101], [62, 104, 103, 22, 143], 0]
[[68, 104, 910, 110, 43], [134, 203, 266, 81, 40], 1]
[[114, 64, 50, 145, 111], [79, 141, 518, 901, 57], 0]
[[266, 28, 777, 21, 53], [67, 141, 517, 236, 267], 1]
[[4, 163, 126, 203, 111], [83, 200, 61, 145, 89], 1]
[[12, 112, 4, 57, 412], [43, 67, 901, 45, 64], 1]
[[68, 234, 55, 498, 37], [266, 63, 126, 145, 40], 1]
[[777, 35, 103, 901, 497], [24, 141, 127, 96, 57], 1]
[[86, 141, 112, 235, 164], [75, 64, 157, 81, 143], 0]
[[64, 245, 80, 59, 18], [86, 133, 142, 64, 85], 0]
[[42, 90, 81, 154, 266], [234, 61, 55, 498, 74], 1]
[[154, 64, 43, 110, 201], [875, 104, 134, 901, 57], 0]
[[86, 141, 43, 221, 164], [266, 163, 166, 119, 111], 1]
[[21, 432, 111, 53, 51], [238, 23, 35, 80, 104], 1]
[[4, 56, 101, 81, 432], [6, 63, 268, 235, 57], 1]
[[7, 64, 4, 910, 37], [266, 157, 79, 119, 432], 0]
[[103, 56, 106, 222, 201], [92, 111, 1, 147, 24], 1]
[[266, 427, 163, 222, 37], [58, 120, 61, 221, 235], 0]
[[61, 8, 29, 161, 89], [30, 157, 134, 105, 48], 1]
[[30, 518, 121, 134, 13], [54, 102, 429, 498, 238], 1]
[[50, 711, 85, 78, 161], [236, 901, 141, 84, 96], 0]
[[201, 236, 35, 131, 105], [518, 25, 28, 498, 61], 0]
[[902, 555, 15, 29, 41], [92, 117, 16, 498, 58], 1]
[[7, 110, 360, 234, 134], [3, 875, 59, 107, 96], 1]
[[157, 888, 126, 35, 113], [19, 234, 131, 432, 127], 0]
[[76, 234, 67, 7, 105], [555, 887, 36, 201, 523], 1]
[[236, 236, 236, 236, 236], [233, 233, 233, 233, 233], 0]
[[10, 10, 10, 10, 10], [412, 412, 412, 412, 412], 0]
[[61, 145, 3, 15, 82], [91, 777, 910, 875, 901], 0]
[[267, 96, 236, 84, 45], [777, 117, 20, 122, 429], 1]
[[141, 10, 51, 89, 238], [235, 134, 147, 91, 55], 1]
[[43, 110, 202, 950, 61], [67, 157, 4, 9, 518], 1]
[[2, 107, 45, 222, 235], [126, 427, 55, 145, 555], 0]
[[54, 107, 84, 360, 497], [50, 427, 126, 523, 201], 1]
[[38, 427, 106, 29, 111], [10, 104, 8, 901, 12], 1]
[[24, 427, 38, 81, 89], [421, 101, 64, 222, 412], 0]
[[78, 134, 56, 147, 53], [2, 427, 154, 901, 89], 1]
[[24, 427, 234, 15, 26], [887, 121, 86, 202, 22], 0]
[[777, 60, 84, 29, 111], [24, 427, 268, 81, 497], 0]
[[897, 102, 245, 235, 16], [266, 106, 126, 147, 37], 1]
[[24, 107, 517, 901, 40], [79, 427, 950, 67, 26], 1]
[[17, 421, 34, 235, 223], [201, 60, 131, 67, 432], 0]
[[79, 234, 61, 110, 37], [2, 427, 246, 21, 43], 1]
[[24, 157, 131, 147, 235], [114, 427, 58, 901, 40], 1]
[[154, 62, 427, 235, 223], [268, 141, 38, 50, 22], 1]
[[41, 59, 103, 81, 432], [39, 427, 18, 901, 412], 1]
[[43, 427, 18, 235, 16], [39, 106, 910, 29, 111], 1]
[[62, 107, 236, 45, 497], [122, 427, 268, 81, 12], 0]
[[41, 121, 54, 910, 518], [517, 427, 238, 236, 89], 1]
[[126, 200, 45, 523, 78], [131, 62, 518, 81, 412], 0]
[[58, 427, 166, 50, 111], [420, 421, 61, 221, 154], 0]
[[2, 77, 1, 63, 235], [68, 104, 79, 145, 40], 0]
[[58, 107, 711, 63, 147], [897, 427, 84, 429, 164], 0]
[[897, 427, 84, 21, 497], [80, 104, 61, 222, 43], 0]
[[2, 245, 61, 235, 412], [126, 106, 950, 50, 111], 1]
[[79, 77, 134, 202, 432], [16, 62, 55, 22, 43], 0]
[[79, 76, 41, 901, 164], [92, 427, 85, 21, 12], 0]
[[166, 56, 61, 4, 111], [63, 121, 85, 50, 412], 1]
[[54, 200, 103, 21, 35], [63, 64, 61, 221, 412], 0]
[[14, 76, 18, 523, 350], [887, 121, 103, 222, 412], 1]
[[86, 141, 85, 901, 44], [83, 79, 64, 523, 412], 1]
[[897, 104, 103, 110, 412], [122, 234, 61, 81, 111], 0]
[[67, 121, 61, 99, 57], [54, 234, 103, 429, 111], 1]
[[86, 107, 38, 235, 161], [420, 427, 110, 268, 142], 0]
[[777, 107, 136, 901, 34], [62, 427, 268, 67, 16], 0]
[[85, 427, 233, 22, 164], [497, 121, 147, 901, 887], 1]
[[10, 107, 112, 221, 53], [420, 427, 875, 222, 143], 0]
[[64, 200, 103, 523, 22], [58, 427, 7, 498, 16], 1]
[[84, 234, 136, 777, 147], [2, 427, 268, 236, 432], 0]
[[77, 427, 136, 51, 111], [122, 141, 103, 221, 432], 1]
[[86, 104, 134, 81, 26], [126, 427, 18, 31, 16], 1]
[[266, 104, 910, 145, 164], [86, 427, 163, 110, 26], 1]
[[4, 106, 103, 235, 910], [2, 121, 112, 202, 164], 0]
[[114, 20, 4, 50, 22], [24, 427, 555, 236, 887], 0]
[[92, 427, 103, 145, 143], [114, 107, 136, 110, 12], 1]
[[897, 131, 112, 222, 902], [6, 427, 39, 235, 111], 1]
[[126, 106, 4, 235, 910], [6, 427, 18, 222, 163], 1]
[[266, 427, 18, 901, 432], [126, 59, 61, 145, 35], 1]
[[79, 106, 777, 901, 37], [92, 427, 103, 221, 111], 0]
[[68, 427, 18, 221, 888], [78, 106, 3, 901, 154], 0]
[[106, 77, 126, 96, 22], [79, 427, 777, 895, 57], 1]
[[24, 77, 166, 895, 164], [897, 427, 53, 268, 22], 1]
[[2, 234, 497, 235, 61], [150, 63, 555, 43, 526], 0]
[[421, 15, 121, 103, 53], [86, 43, 234, 222, 902], 1]
[[164, 141, 69, 523, 902], [10, 427, 126, 29, 888], 1]
[[57, 427, 64, 15, 163], [122, 78, 268, 119, 22], 0]
[[240, 234, 55, 145, 12], [122, 427, 555, 236, 111], 1]
[[17, 427, 105, 429, 44], [83, 876, 777, 157, 80], 0]
[[777, 427, 166, 498, 497], [24, 63, 157, 29, 910], 1]
[[86, 30, 777, 234, 350], [154, 427, 126, 81, 111], 1]
[[68, 427, 18, 81, 26], [126, 104, 7, 221, 111], 1]
[[80, 887, 238, 202, 497], [14, 106, 112, 69, 235], 0]
[[2, 104, 43, 30, 57], [150, 427, 126, 115, 111], 1]
[[122, 427, 163, 15, 111], [2, 106, 103, 221, 201], 0]
[[84, 427, 246, 777, 235], [6, 104, 64, 50, 111], 0]
[[420, 64, 126, 29, 40], [83, 427, 103, 96, 117], 1]
[[122, 427, 84, 221, 518], [77, 104, 517, 147, 22], 0]
[[134, 141, 103, 523, 235], [81, 147, 83, 203, 99], 0]
[[90, 245, 897, 901, 350], [77, 29, 910, 106, 117], 1]
[[67, 106, 21, 145, 223], [114, 421, 103, 202, 432], 0]
[[8, 107, 103, 901, 267], [86, 427, 21, 145, 57], 1]
[[150, 104, 245, 21, 40], [166, 427, 910, 147, 235], 0]
[[266, 120, 910, 901, 117], [80, 427, 103, 222, 37], 1]
[[39, 121, 238, 45, 432], [114, 427, 18, 110, 910], 0]
[[41, 526, 34, 110, 22], [103, 427, 58, 236, 267], 0]
[[114, 106, 85, 236, 267], [126, 427, 43, 30, 29], 1]
[[126, 427, 145, 22, 902], [54, 200, 163, 81, 497], 1]
[[266, 427, 61, 22, 101], [79, 121, 126, 30, 111], 1]
[[68, 234, 518, 119, 111], [887, 200, 427, 145, 555], 1]
[[103, 421, 163, 901, 12], [83, 427, 136, 360, 555], 1]
[[58, 106, 142, 143, 235], [126, 236, 107, 910, 12], 1]
[[68, 106, 43, 145, 111], [39, 62, 518, 110, 16], 0]
[[12, 427, 67, 901, 6], [58, 35, 61, 29, 111], 1]
[[777, 427, 136, 901, 40], [24, 121, 268, 221, 22], 1]
[[122, 5, 38, 145, 555], [79, 427, 18, 235, 516], 1]
[[39, 200, 127, 202, 12], [62, 9, 103, 145, 43], 1]
[[6, 77, 3, 523, 902], [887, 234, 106, 96, 117], 0]
[[106, 64, 7, 29, 164], [92, 141, 103, 222, 117], 0]
[[86, 5, 163, 498, 40], [36, 107, 145, 103, 111], 1]
[[875, 121, 43, 222, 412], [4, 91, 79, 523, 53], 0]
[[268, 110, 26, 111, 21], [68, 238, 62, 8, 518], 1]
[[134, 104, 33, 432, 412], [516, 147, 18, 164, 60], 0]
[[517, 77, 136, 110, 22], [126, 203, 50, 62, 68], 1]
[[82, 203, 29, 222, 164], [24, 77, 523, 154, 555], 1]
[[41, 79, 18, 81, 40], [136, 421, 68, 145, 111], 1]
[[80, 107, 38, 22, 40], [6, 234, 246, 221, 497], 1]
[[75, 200, 84, 429, 518], [2, 59, 103, 777, 40], 0]
[[86, 203, 154, 777, 555], [164, 141, 1, 145, 111], 1]
[[421, 131, 236, 145, 526], [266, 64, 54, 81, 68], 1]
[[122, 421, 3, 145, 164], [516, 555, 166, 81, 30], 0]
[[2, 5, 3, 117, 96], [54, 113, 268, 523, 164], 1]
[[6, 121, 7, 96, 432], [78, 131, 50, 67, 412], 0]
[[67, 154, 1, 221, 235], [126, 68, 14, 50, 497], 0]
[[24, 77, 222, 103, 63], [498, 154, 42, 266, 164], 1]
[[84, 64, 236, 221, 53], [126, 79, 166, 119, 68], 0]
[[420, 30, 238, 81, 518], [10, 59, 3, 145, 555], 1]
[[6, 64, 61, 221, 43], [106, 35, 268, 147, 432], 0]
[[266, 104, 910, 147, 235], [79, 200, 4, 145, 164], 1]
[[18, 35, 245, 895, 101], [518, 145, 246, 81, 12], 0]
[[98, 234, 1, 147, 235], [777, 421, 79, 63, 81], 1]
[[78, 154, 7, 235, 497], [86, 64, 245, 81, 432], 0]
[[62, 64, 79, 110, 497], [897, 19, 127, 145, 555], 1]
[[79, 121, 910, 901, 53], [266, 77, 67, 63, 22], 1]
[[6, 20, 147, 235, 111], [67, 121, 517, 22, 518], 1]
[[2, 104, 50, 29, 412], [133, 64, 103, 235, 40], 1]
[[421, 68, 126, 222, 40], [36, 121, 136, 29, 111], 1]
[[114, 24, 136, 50, 117], [266, 876, 246, 110, 555], 1]
[[43, 11, 268, 429, 164], [901, 24, 8, 523, 78], 0]
[[78, 24, 43, 145, 53], [114, 421, 61, 119, 412], 1]
[[86, 121, 103, 45, 235], [266, 234, 518, 119, 111], 1]
[[266, 203, 246, 901, 497], [126, 64, 103, 119, 111], 1]
[[777, 62, 61, 21, 40], [35, 64, 43, 15, 432], 1]
[[266, 223, 67, 50, 64], [43, 44, 92, 267, 240], 0]
[[516, 427, 8, 901, 12], [41, 876, 105, 29, 111], 1]
[[40, 234, 105, 29, 111], [122, 9, 85, 901, 22], 0]
[[79, 62, 147, 360, 37], [126, 106, 91, 221, 432], 1]
[[126, 59, 901, 81, 43], [58, 887, 427, 29, 111], 1]
[[86, 141, 42, 235, 432], [126, 35, 268, 110, 143], 0]
[[106, 20, 238, 498, 497], [420, 91, 127, 63, 111], 1]
[[79, 121, 163, 236, 267], [266, 64, 103, 910, 235], 0]
[[24, 131, 84, 29, 164], [106, 77, 161, 62, 497], 1]
[[58, 77, 163, 69, 164], [24, 121, 910, 901, 78], 0]
[[92, 163, 45, 50, 497], [84, 121, 268, 895, 235], 0]
[[114, 203, 134, 901, 98], [79, 254, 517, 895, 235], 1]
[[86, 200, 103, 236, 40], [164, 106, 711, 96, 902], 0]
[[126, 64, 163, 143, 111], [54, 5, 268, 221, 40], 1]
[[43, 64, 245, 81, 22], [777, 62, 103, 235, 111], 1]
[[32, 203, 910, 498, 350], [35, 24, 18, 30, 89], 1]
[[887, 200, 41, 119, 111], [86, 234, 711, 901, 40], 1]
[[86, 163, 18, 21, 57], [76, 421, 55, 222, 412], 0]
[[82, 104, 901, 119, 201], [266, 106, 134, 22, 111], 1]
[[2, 104, 43, 50, 143], [266, 24, 517, 221, 497], 1]
[[887, 11, 246, 429, 164], [126, 56, 38, 110, 78], 1]
[[64, 154, 268, 22, 555], [92, 79, 136, 96, 412], 1]
[[266, 234, 777, 145, 412], [126, 154, 43, 498, 53], 0]
[[77, 203, 43, 202, 111], [266, 421, 85, 235, 53], 0]
[[2, 121, 127, 235, 111], [711, 107, 114, 110, 147], 1]
[[266, 163, 126, 236, 267], [86, 68, 13, 110, 22], 1]
[[67, 104, 13, 96, 147], [35, 163, 91, 119, 111], 1]
[[114, 76, 246, 235, 910], [92, 203, 43, 99, 164], 1]
[[887, 106, 11, 236, 267], [41, 5, 96, 117, 412], 0]
[[41, 64, 43, 22, 497], [114, 200, 112, 21, 143], 1]
[[126, 76, 246, 51, 526], [79, 234, 163, 29, 111], 0]
[[266, 64, 136, 145, 53], [114, 63, 5, 22, 497], 0]
[[133, 200, 84, 901, 223], [79, 121, 136, 51, 99], 1]
[[4, 18, 143, 69, 64], [81, 50, 134, 76, 31], 0]
[[266, 79, 131, 360, 526], [122, 427, 517, 202, 111], 1]
[[126, 62, 268, 21, 161], [24, 106, 134, 498, 497], 1]
[[122, 91, 268, 147, 235], [126, 154, 360, 43, 111], 1]
[[122, 24, 103, 901, 22], [126, 897, 85, 222, 235], 0]
[[777, 203, 7, 110, 526], [4, 200, 91, 45, 53], 0]
[[79, 30, 86, 110, 555], [8, 427, 246, 111, 81], 1]
[[43, 64, 910, 236, 154], [36, 104, 18, 134, 163], 1]
[[897, 5, 134, 15, 161], [31, 104, 55, 235, 111], 0]
[[24, 106, 84, 96, 40], [2, 141, 103, 115, 111], 1]
[[58, 238, 517, 145, 40], [74, 106, 43, 110, 22], 1]
[[126, 11, 163, 901, 164], [875, 28, 518, 22, 412], 0]
[[266, 121, 131, 81, 432], [86, 200, 43, 901, 57], 1]
[[122, 234, 61, 145, 111], [114, 5, 517, 110, 201], 0]
[[266, 106, 163, 51, 53], [234, 9, 126, 222, 89], 0]
[[2, 104, 84, 235, 111], [62, 77, 126, 81, 12], 0]
[[122, 876, 84, 222, 432], [67, 238, 12, 81, 53], 1]
[[92, 35, 245, 81, 57], [266, 28, 134, 222, 111], 0]
[[266, 107, 131, 901, 111], [887, 113, 126, 15, 35], 1]
[[126, 887, 268, 81, 164], [84, 64, 67, 110, 412], 1]
[[901, 79, 555, 110, 37], [24, 64, 4, 147, 235], 1]
[[268, 163, 18, 99, 235], [39, 154, 61, 901, 111], 0]
[[58, 64, 13, 96, 111], [150, 78, 166, 910, 235], 1]
[[901, 64, 268, 145, 111], [154, 203, 555, 45, 235], 1]
[[79, 5, 429, 112, 888], [114, 28, 69, 110, 22], 1]
[[126, 254, 13, 901, 16], [166, 141, 8, 22, 111], 1]
[[897, 121, 84, 901, 89], [2, 35, 238, 163, 111], 0]
[[234, 106, 103, 81, 432], [897, 64, 268, 202, 26], 0]
[[122, 106, 84, 901, 111], [86, 64, 112, 81, 89], 0]
[[234, 79, 58, 81, 432], [2, 68, 238, 235, 111], 1]
[[62, 9, 80, 22, 53], [79, 141, 101, 235, 40], 1]
[[6, 5, 166, 147, 40], [58, 35, 910, 119, 26], 1]
[[266, 254, 163, 429, 22], [114, 33, 103, 901, 12], 1]
[[82, 234, 126, 81, 43], [84, 28, 777, 96, 40], 1]
[[126, 163, 39, 523, 412], [114, 64, 61, 236, 902], 1]
[[58, 77, 103, 235, 111], [43, 234, 268, 110, 40], 1]
[[41, 120, 103, 101, 12], [517, 5, 268, 119, 40], 1]
[[41, 106, 13, 4, 111], [266, 876, 18, 119, 40], 1]
[[67, 234, 43, 145, 12], [84, 203, 910, 21, 40], 1]
[[777, 203, 268, 81, 143], [106, 141, 43, 235, 57], 1]
[[157, 64, 43, 30, 12], [234, 203, 79, 4, 32], 0]
[[79, 141, 901, 51, 910], [24, 163, 23, 429, 40], 1]
[[234, 64, 142, 235, 516], [106, 79, 43, 157, 526], 1]
[[86, 5, 131, 147, 16], [67, 63, 18, 235, 111], 0]
[[79, 20, 55, 221, 40], [77, 30, 777, 110, 57], 0]
[[67, 43, 141, 523, 40], [268, 78, 38, 22, 143], 1]
[[58, 234, 112, 81, 89], [111, 64, 55, 22, 57], 1]
[[777, 200, 901, 110, 40], [92, 163, 23, 235, 497], 1]
[[412, 234, 50, 67, 89], [58, 200, 163, 81, 201], 0]
[[86, 203, 910, 110, 143], [67, 64, 43, 235, 111], 1]
[[24, 9, 91, 901, 143], [150, 163, 950, 235, 37], 0]
[[126, 106, 238, 110, 12], [85, 104, 268, 429, 111], 0]
[[79, 526, 18, 145, 111], [68, 76, 777, 221, 201], 0]
[[154, 163, 777, 901, 143], [69, 11, 39, 145, 57], 0]
[[157, 121, 518, 235, 89], [98, 141, 268, 4, 53], 0]
[[266, 104, 910, 4, 43], [154, 121, 115, 110, 111], 1]
[[897, 104, 101, 21, 412], [150, 64, 910, 30, 80], 1]
[[114, 68, 75, 18, 57], [420, 76, 163, 22, 164], 0]
[[516, 77, 166, 268, 22], [6, 234, 29, 81, 143], 1]
[[114, 64, 8, 145, 526], [897, 234, 157, 115, 35], 1]
[[240, 60, 157, 166, 164], [122, 9, 268, 18, 526], 1]
[[84, 200, 518, 235, 902], [266, 63, 91, 147, 80], 1]
[[68, 121, 202, 145, 164], [92, 64, 910, 221, 117], 1]
[[79, 120, 55, 147, 235], [266, 64, 85, 901, 164], 0]
[[98, 56, 42, 202, 164], [887, 131, 203, 145, 432], 0]
[[64, 238, 14, 498, 68], [147, 142, 13, 39, 79], 1]
[[516, 104, 84, 110, 22], [126, 28, 61, 81, 43], 1]
[[14, 64, 42, 202, 43], [85, 59, 136, 235, 223], 1]
[[154, 30, 14, 236, 902], [122, 432, 61, 51, 5], 1]
[[122, 63, 777, 145, 412], [887, 5, 238, 110, 57], 1]
[[266, 64, 131, 202, 22], [887, 63, 126, 29, 161], 0]
[[39, 523, 31, 42, 79], [5, 17, 18, 238, 63], 0]
[[157, 91, 134, 901, 902], [92, 234, 126, 30, 63], 1]
[[516, 163, 126, 145, 555], [8, 104, 61, 498, 57], 1]
[[154, 60, 254, 901, 63], [887, 203, 67, 202, 16], 0]
[[36, 5, 18, 43, 432], [875, 203, 69, 901, 902], 0]
[[143, 64, 91, 30, 53], [122, 28, 238, 43, 555], 1]
[[39, 5, 910, 81, 497], [92, 91, 126, 63, 43], 0]
[[82, 104, 18, 4, 432], [897, 234, 84, 147, 1], 1]
[[234, 233, 246, 63, 43], [19, 5, 84, 99, 910], 1]
[[122, 141, 7, 119, 43], [48, 154, 8, 110, 526], 1]
[[122, 64, 8, 145, 111], [897, 107, 99, 202, 432], 1]
[[19, 63, 268, 360, 526], [98, 154, 777, 202, 57], 1]
[[897, 163, 240, 110, 902], [89, 79, 246, 202, 78], 0]
[[145, 115, 222, 90, 240], [238, 50, 103, 23, 17], 0]
[[92, 20, 517, 157, 22], [36, 141, 55, 110, 63], 0]
[[266, 19, 45, 202, 40], [59, 777, 55, 81, 63], 1]
[[122, 19, 55, 202, 910], [150, 234, 58, 110, 143], 1]
[[54, 11, 268, 110, 57], [517, 19, 126, 895, 143], 1]
[[41, 19, 14, 81, 12], [110, 121, 55, 21, 57], 0]
[[82, 141, 18, 110, 16], [48, 203, 8, 236, 902], 0]
[[79, 121, 18, 4, 526], [24, 57, 268, 202, 12], 1]
[[154, 30, 166, 21, 53], [2, 114, 7, 202, 29], 0]
[[31, 107, 517, 21, 22], [86, 64, 103, 81, 63], 1]
[[114, 64, 79, 81, 63], [887, 238, 245, 67, 412], 0]
[[79, 57, 42, 21, 111], [19, 64, 166, 429, 412], 0]
[[98, 64, 84, 119, 22], [19, 104, 101, 236, 267], 0]
[[19, 107, 61, 119, 60], [114, 203, 134, 110, 526], 0]
[[19, 18, 876, 147, 432], [84, 234, 134, 145, 57], 0]
[[34, 77, 517, 21, 57], [23, 63, 166, 22, 902], 0]
[[516, 5, 142, 50, 235], [74, 48, 8, 523, 902], 1]
[[157, 876, 7, 895, 497], [92, 233, 234, 29, 37], 0]
[[897, 63, 777, 110, 22], [887, 77, 126, 145, 526], 1]
[[266, 78, 157, 43, 37], [77, 63, 42, 107, 235], 0]
[[77, 121, 910, 429, 53], [58, 63, 41, 895, 111], 1]
[[58, 876, 777, 429, 910], [80, 35, 42, 67, 201], 1]
[[82, 5, 166, 236, 12], [150, 245, 1, 360, 111], 1]
[[92, 9, 69, 119, 526], [82, 77, 126, 429, 888], 0]
[[2, 121, 79, 51, 43], [150, 64, 517, 235, 1], 1]
[[74, 120, 134, 498, 497], [39, 427, 69, 110, 526], 0]
[[266, 526, 4, 429, 888], [78, 163, 777, 145, 111], 1]
[[266, 876, 517, 21, 910], [154, 5, 246, 110, 526], 0]
[[86, 876, 202, 110, 111], [266, 76, 105, 895, 235], 0]
[[68, 121, 166, 147, 235], [114, 76, 202, 29, 53], 1]
[[1, 121, 6, 110, 37], [58, 20, 145, 4, 27], 0]
[[6, 234, 127, 81, 161], [58, 107, 69, 223, 235], 1]
[[24, 60, 99, 147, 57], [17, 5, 4, 81, 910], 1]
[[58, 427, 777, 115, 80], [84, 5, 18, 236, 267], 1]
[[266, 427, 112, 145, 235], [164, 154, 84, 21, 526], 1]
[[10, 427, 39, 523, 22], [887, 238, 131, 202, 235], 0]
[[68, 234, 157, 63, 555], [266, 427, 42, 51, 432], 1]
[[78, 427, 38, 895, 555], [24, 121, 910, 236, 902], 1]
[[266, 121, 3, 360, 111], [41, 79, 238, 21, 53], 0]
[[6, 68, 910, 21, 526], [107, 20, 245, 222, 902], 0]
[[6, 59, 517, 147, 4], [36, 68, 268, 236, 902], 1]
[[517, 5, 268, 145, 12], [6, 68, 18, 21, 526], 1]
[[58, 245, 84, 119, 40], [79, 5, 157, 21, 111], 1]
[[266, 9, 84, 67, 37], [897, 876, 90, 51, 235], 1]
[[122, 91, 157, 523, 497], [114, 120, 82, 22, 432], 1]
[[266, 876, 43, 22, 497], [58, 234, 517, 236, 526], 1]
[[68, 78, 7, 157, 43], [777, 234, 103, 81, 16], 1]
[[8, 203, 96, 523, 117], [150, 24, 81, 268, 161], 0]
[[58, 131, 268, 21, 111], [126, 59, 910, 81, 37], 1]
[[79, 234, 268, 777, 89], [6, 76, 62, 221, 22], 0]
[[62, 35, 18, 429, 111], [58, 234, 69, 110, 555], 0]
[[2, 203, 245, 222, 161], [268, 24, 517, 429, 888], 1]
[[79, 234, 115, 96, 201], [98, 64, 268, 18, 555], 0]
